,Ticker,years,returns,bagger
458,UNH,21.958904109589042,33.57088371902477,576.0939928738687
459,UNP,21.958904109589042,22.804068206324036,90.99432642094881
460,UPS,21.958904109589042,5.17886856908949,3.03057971884058
461,URI,21.958904109589042,14.697162782179207,20.310072852554743
462,USB,21.958904109589042,4.754285424010218,2.7730046190931668
463,V,13.736986301369862,34.79362076433075,60.43185667964602
464,VFC,21.958904109589042,18.68713498894714,43.03507238974986
465,VIAC,16.024657534246575,1.286574883159064,1.2273461357394866
466,VLO,21.958904109589042,20.715611934506484,62.43606791162882
467,VMC,21.958904109589042,7.744272593224322,5.144474137137764
468,VNO,21.958904109589042,2.7188676613917773,1.8022960664051082
469,VRSK,12.183561643835617,19.001253158281052,8.326965813578488
470,VRSN,21.958904109589042,1.1361716757065876,1.2815677990474013
471,VRTX,21.958904109589042,15.523604048684314,23.77828544
472,VTR,21.958904109589042,12.463764950295598,13.188068478970479
473,VTRS,21.958904109589042,4.359718450431194,2.5524788176657824
474,VZ,21.958904109589042,-0.4326371829321607,0.9091833621345868
475,WAB,21.958904109589042,14.744139250696332,20.493521676619718
476,WAT,21.958904109589042,15.939936234810869,25.73282954716981
477,WBA,21.958904109589042,2.4247376553676814,1.6923076923076923
478,WDC,21.958904109589042,12.703007462476323,13.818050653952668
479,WEC,21.958904109589042,14.464513974156667,19.424416282597402
480,WELL,21.958904109589042,8.044329550518192,5.4684296912396695
481,WFC,21.958904109589042,7.570797668909113,4.965626500578056
482,WHR,21.958904109589042,5.9195721180992145,3.535496154255777
483,WLTW,20.50958904109589,4.882007389885312,2.658084708305843
484,WM,21.958904109589042,10.840400575842102,9.583430520568202
485,WMB,21.958904109589042,0.6707878700630054,1.158129074138629
486,WMT,21.958904109589042,3.300528054474583,2.040216980831826
487,WRB,21.958904109589042,25.595617036696684,149.06346128597625
488,WRK,6.468493150684932,-4.09579633515984,0.7629866192932543
489,WST,21.958904109589042,27.92573872423947,223.1921965996847
490,WU,15.2,-0.5359851616208,0.9215586471680927
491,WY,21.958904109589042,4.777282947096095,2.7864035449305034
492,WYNN,19.13972602739726,10.47588174003129,6.731744833335795
493,XEL,21.958904109589042,5.746472716633733,3.4107693405128203
494,XLNX,21.958904109589042,7.380680397519002,4.776440745248409
495,XOM,21.958904109589042,5.331207956004813,3.1284442666037835
496,XRAY,21.958904109589042,14.69481680262188,20.30095273142857
497,XYL,10.167123287671233,17.29801298309177,5.0639176536082475
498,YUM,21.958904109589042,23.738821620417873,107.48054342991428
499,ZBH,20.39178082191781,7.269940782559781,4.183131617536281
500,ZBRA,21.958904109589042,19.83694627742072,53.18221048269231
501,ZION,21.958904109589042,0.29984284375763615,1.0679529527665625
502,ZTS,8.860273972602739,25.465595430605823,7.463721224874044
